"question","answer","option","explanation","image","categoryID","courseID","yearID"
"An example of a public corporation in Nigeria Is","C","First Bank of Nigeria |National Universities Commission | Nigerian Television Authority| National Population Commission","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Capacitors are used in the induction coil to","C","control circuits |  dissipate energy |  prevent electric sparks |  prevent distortion of electricfields","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"Following the reform of the Native Authority system in Northem Nigeria, traditional rulers became","B","Chief-and-council | Chief-in-council | Prefects | Council","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Under whose regime were Akwa Ibom and Katsina States created?","C","Gen. Yakubu Gowon| Gen. Sanni Abacha| Gen. Ibrahim Babangida | Gen. Murtala Muhammed","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Under the 1999 constitutions of the Federal Republic of Nigeria, the appointment and posting of members of election tribunal on the elections conducted by INEC is the responsibility of the","D","Chief Justice of Nigeria | Chairman, Independence National Electoral Commission | President, Court of Appeal| President of Nigeria","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"A cell of emf 1.5V is connected in series with a 10Ω resistor and a current of 0.3A flows through the resistor. Find the internal resistance of the cell.",""," 4.0Ω |  3.0Ω |  1.5Ω | 1.00Ω","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"Rhodesia was the former name of","C","Swaziland |  Namibia|  Zimbabwe | Zambia","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"The adoption of non-alignment as a principle of Nigeria's foreign policy was aimed at","B","fulfilling a basic requirement for acceptance in the UN Security Council | insulating Nigeria against having to take side in the Cold War| promoting Nigeria's leadership aspiration in Africa | attaining equal status with the world powers.","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"In 1979, the non-aligned member states were","A"," 37 | 19 |  21 |   27","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Which of the following was a Secretary General of OPEC?","D","Dalhatu Bayero |  Jubril Aminu | Aret Adams | Rilwan Lukman","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Which of the following countries pioneered the idea of ECOWAS alongside Nigeria?","B","Mali | Togo| Cote d'Ivoire|  Liberia","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Which of the following international organizations was in existence before the Second World War??","D","The UNO | The ECOWAS | The OAU| The League of Nations","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"The organ of the United Nations responsible for the approval of its annual budget is the","D"," secretariat | Security Council | Economic and Social Council | General Assembly","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"Each member state is represented on the Board of Governors of OPEC for a period of","D"," 4 years | 1 year |  3 years | 2 years","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2652f34c0a3b8f0b1afd"
"The distinctive attribute of a state is the monopoly of","D","control|  justice |  violence |  power","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"State as a political entity refers to","B","a branch of a nation| an organized group within a definite territory | a geographical location | an association of men in a given society","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Political values are acquired in any given society through","B"," political campaign | political socialization | political re-orientation| political indoctrination","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"In a democratic government, political sovereignty is vested in the","D","legislature |elite | executive| electorate","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"One judicial function perfomed by the executive is","A"," ensuring obedience to law |  granting of amnesty| implementing judicial orders | appointing judges","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A governmental system in which constitutional supremacy resides in the centre is","D"," confederal |parlimentary| unitary|  federal","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A political system which empowers the leader with the ultimate responsibility to execute law is","A","Autocracy| Presidentialism | Dictatorship |Parliamentarianism","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A bill is a draft which is awaiting the consideration of the","B","executive| legislature|  judiciary |  party caucus","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The private ownership of the means of production is a feature of","A","capitalism| communism | communalism | socialism","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"In a feudal system, the two major classes are the serfs and the","C","vassals | elite |  lords| masses","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"An example of a country with a flexible constitution is","D","Benin Republic |South Africa |  the United States of America | Britain","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The rule of law is a negation of","D","supremacy of the law |equality before the law | limited power| absolute power","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"To ensure the rights and freedom of citizens, the powers of the arms of government must be","C"," incorporated | rotated | separated | fused","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Delegated legislature is made by bodies other than the","A","president | parliament | governor|  judiciary","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The bringing of a session of a parliament to an end through royal proclamation is known as","C"," prorogation of parliament | vote of no confidence | dissolution of parliament| political impasse","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The right of citizens to participate in the affairs of government of their country is called","A","political right | civil right | social right|economic right","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The commission charged with the conduct of federal elections in Nigeria is","A"," INEC| NEC |NECON |  FEDECO","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"An electoral system in which parties are assigned seats in the parliament commensurate to the number of votes polled is","C"," indirect election |   simple majority | proportional representation| absolute majority","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"An intra-party activity for the selection of candidates for elective positions is known as","D"," mid-term election | bye-election | general election | primary election","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Which of the following obeys ohms law?","B","electrolytes |  metals |  diode |  glass","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"The primary aim of pressure groups is to","B"," capture political power| protect the interest of members | attract people's attention | fight corrupt officials","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Which of the following is used in gauging public opinion ?","A","Mass media | Electoral college | Constitution | Educational institution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A permanent structure that facilitates continuity and guarantees orderly conduct in governance is","D","ombudsman|political party | public corporation | bureaucracy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"in the Hausa pre-colonial political system, a district was headed by","B","a waziri | a hakimi | a dagaci | an alkali","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Which of the following ensured the practice of democracy in the pre-colonial Yoruba political system?","B","Individual responsibility | Checks and balances| The rule of law | Fusion of power","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Colonization of Africa was mainly motivated by","C"," cultural factors | religious reasons | economic reasons | security considerations","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The French colonial system was underlined by the policy of","C","indirect rule | socialism | assimilation | patenalism","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Radical nationalism in Nigeria is generally attributed to the influence of","C"," Aminu Kano| Herbert Macaulay | Nnamdi Azikiwe|  Mbonu Ojike","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Two foreigners that directly amused nationalist feelings among Nigerians are","C"," Casely Hayford and James Horton | Edward Blyden and Payne Jackson| W .E . du Bois and H. O .Davies | Marcus Garvey and Casely Hayford","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Members of the Senate in Nigeria's First Republic were","B","nominated by the president of the house| nominated by the regional and federal governments | elected by electoral college | elected directly by the people","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"In Nigeria, the agency mainly responsible for the maintenance of intemal peace and security is the","D","Navy |  Army |Civil Defence Corps | Police","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"he National Assemble in Nigeria is primarily responsible for","D"," interpreting laws |executing laws | ratifying appointments.| making laws","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The major factor militating against the efficient operation of electoral commissions in Nigeria is","C","population size | inadequate skilled manpower | excessive political interference | inadequate public support","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A major objective of the Public Complaints Commission is","D","settlement of disputes among individuals | fighting corruption and indiscipline| training and promotion of public servants | addressing the grievances of individuals and groups","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The three registered political parties at the inception of Nigeria's Fourth Republic were","D"," PDP, APP and AC | PDP, AD and PPA | PDP, DPP and PPA | PDP, AD and APP","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The Sharia legal system was first introduced in the fourth Republic in","B","Katsina Stale | Zamfara State | Sokoto State .| Kano State","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Quota system and federal character principles were entrenched in the 1979 Constitution to ensure","C","even development | loyalty| equity | economic empowerment","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Workers in the public corporations are known as","C","professional employees| private employees | public servants | civil servants","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The central objective of privatization in Nigeria is to","C"," improve standard of living | encourage prompt payment of salaries|  improve the efficiency of enterprises | reduce the retrenchment of workers","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"Military intervention in Nigeria arose from","D","international pressure for change| the desire for a military govemment | civilians desire to relinquish power|  A perceived incapability of civilians to govern","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The first institution introduced by the military to exercise legislative power was the","C"," Federal Executive Council| Armed Forces Ruling Council | Supreme Military Council | Provisional Ruling Council","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The main focus of Nigeria's foreign policy since independence centres on","B","globalism | afrocentrism | sub-regionalism | south-south cooperation","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The country that championed decolonization in Africa was","A","Ghana |Kenya |South Africa| Nigeria","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"A major drawback to the NEPAD initiative is its","A"," reliance on Western donors for funds.| affiliation to the African union | inability to empower the youth | articulation by few African leaders","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The structure of the African Union includes","C"," The Court of Justice, Pan African Congress and People's Assembly| People's Assembly. Humanitarian Board and the Peace and Security Council | Pan African Parliament, the Court of Justice and the Peace and Security Council| Specialized Technical Commission, the Court of Justice and Humanitarian Board","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"ECOMOG at the initial stage of its intervention in Liberia was perceived as","A"," incompetent | invaders | partisan | neutral","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
"The African leader mostly credited for spearheading the fomu1ation of the African Union is","B","Abdelaziz Bouteflika | Muammar Ghaddafi | Thabo Mbeki. | Abdoulaye Wade","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a265af34c0a3b8f0b1afe"
